Review_ID,Date,Review_Text,Rating,Sentiment_Label
REV_1204,2025-01-09,The price was broken and the elevator was slow,2,Negative
REV_1205,2025-05-04,"The room was friendly. However, the bed was friendly",4,Positive
REV_1206,2025-03-12,The view was excellent,4,Positive
REV_1207,2025-03-22,The location was delicious,4,Positive
REV_1208,2025-06-11,The view was excellent,4,Positive
REV_1209,2025-03-15,The check-in was broken but the pool was clean,3,Neutral
REV_1210,2025-01-26,The check-in was old and the elevator was rude,1,Negative
REV_1211,2025-05-30,The wifi was comfortable,5,Positive
REV_1212,2025-06-21,The noise was dirty and the check-in was slow,2,Negative
REV_1213,2025-05-31,The location was delicious,5,Positive
REV_1214,2025-04-09,The breakfast was delicious. the bed was clean,4,Positive
REV_1215,2025-02-25,The noise was slow and the noise was slow,1,Negative
REV_1216,2025-05-13,The elevator was broken but the location was friendly,3,Neutral
REV_1217,2025-05-15,The staff was friendly. the view was clean,5,Positive
REV_1218,2025-05-21,The carpet was rude but the pool was clean,3,Neutral
REV_1219,2025-02-08,The noise was expensive but the pool was friendly,3,Neutral
REV_1220,2025-02-02,The noise was rude and the carpet was loud,1,Negative
REV_1221,2025-06-03,The staff was great,4,Positive
REV_1222,2025-02-11,The pool was excellent but the room was fast,5,Positive
REV_1223,2025-03-08,The staff was amazing,4,Positive
REV_1224,2025-05-19,The location was great,4,Positive
REV_1225,2025-04-25,The bed was comfortable,4,Positive
REV_1226,2025-02-18,"The bed was excellent. However, the room was fast",5,Positive
REV_1227,2025-05-31,The ac was dirty and the carpet was broken,2,Negative
REV_1228,2025-03-11,The wifi was comfortable,5,Positive
REV_1229,2025-02-19,The carpet was loud and the elevator was slow,1,Negative
REV_1230,2025-06-04,"The staff was friendly. However, the staff was fast",5,Positive
REV_1231,2025-05-07,The breakfast was excellent. the room was fast,4,Positive
REV_1232,2025-06-13,The ac was dirty and the ac was dirty,2,Negative
REV_1233,2025-06-14,The carpet was dirty and the carpet was dirty,2,Negative
REV_1234,2025-01-22,The location was amazing,4,Positive
REV_1235,2025-05-14,The elevator was expensive and the ac was old,2,Negative
REV_1236,2025-04-25,The elevator was old and the ac was expensive,1,Negative
REV_1237,2025-02-25,"The bed was great. However, the room was friendly",4,Positive
REV_1238,2025-03-27,The staff was delicious,4,Positive
REV_1239,2025-01-04,The wifi was great but the location was friendly,4,Positive
REV_1240,2025-01-19,The price was rude but the staff was amazing,3,Neutral
REV_1241,2025-01-24,The bathroom was loud and the price was expensive,2,Negative
REV_1242,2025-03-18,The bathroom was slow but the wifi was fast,3,Neutral
REV_1243,2025-03-26,The carpet was broken and the noise was smelly,2,Negative
REV_1244,2025-06-18,The room was comfortable,4,Positive
REV_1245,2025-03-16,The view was comfortable,4,Positive
REV_1246,2025-04-26,The price was smelly but the bed was fast,3,Neutral
REV_1247,2025-05-30,The price was expensive and the noise was loud,2,Negative
REV_1248,2025-04-28,The location was comfortable,5,Positive
REV_1249,2025-06-05,"The staff was comfortable. However, the view was fast",5,Positive
REV_1250,2025-01-16,"The pool was clean. However, the room was comfortable",4,Positive
REV_1251,2025-01-05,The noise was loud but the room was comfortable,3,Neutral
REV_1252,2025-05-31,The carpet was loud and the carpet was rude,2,Negative
REV_1253,2025-05-03,The noise was old and the ac was dirty,2,Negative
REV_1254,2025-01-10,The ac was smelly and the ac was expensive,2,Negative
REV_1255,2025-01-17,The wifi was excellent,4,Positive
REV_1256,2025-05-18,The bathroom was rude but the staff was amazing,3,Neutral
REV_1257,2025-03-25,The room was excellent,4,Positive
REV_1258,2025-05-14,"The staff was great. However, the staff was fast",4,Positive
REV_1259,2025-02-17,The staff was comfortable but the bed was friendly,4,Positive
REV_1260,2025-01-08,The elevator was dirty and the ac was rude,2,Negative
REV_1261,2025-06-29,The price was broken and the noise was loud,1,Negative
REV_1262,2025-04-25,The room was delicious,5,Positive
REV_1263,2025-04-10,The room was comfortable,5,Positive
REV_1264,2025-05-09,The noise was dirty but the view was friendly,3,Neutral
REV_1265,2025-01-16,The wifi was delicious but the room was great,5,Positive
REV_1266,2025-06-29,The breakfast was fast,5,Positive
REV_1267,2025-05-18,"The bed was great. However, the breakfast was excellent",5,Positive
REV_1268,2025-04-18,The view was fast but the staff was comfortable,4,Positive
REV_1269,2025-02-25,The noise was dirty and the price was rude,1,Negative
REV_1270,2025-02-27,The view was great and the wifi was friendly,5,Positive
REV_1271,2025-03-25,The bathroom was dirty and the bathroom was smelly,1,Negative
REV_1272,2025-06-21,The bathroom was loud but the view was great,3,Neutral
REV_1273,2025-02-17,The location was delicious but the location was excellent,4,Positive
REV_1274,2025-03-28,The view was clean,5,Positive
REV_1275,2025-06-18,The staff was clean and the room was fast,4,Positive
REV_1276,2025-05-04,The bed was great,4,Positive
REV_1277,2025-03-01,The ac was smelly and the ac was smelly,1,Negative
REV_1278,2025-03-09,"The view was clean. However, the room was comfortable",5,Positive
REV_1279,2025-01-16,The check-in was smelly but the room was delicious,3,Neutral
REV_1280,2025-05-28,"The breakfast was excellent. However, the bed was great",4,Positive
REV_1281,2025-02-08,The room was delicious,4,Positive
REV_1282,2025-03-31,The location was amazing. the location was fast,4,Positive
REV_1283,2025-01-19,The room was great,4,Positive
REV_1284,2025-03-23,The carpet was expensive and the elevator was loud,1,Negative
REV_1285,2025-04-17,The staff was friendly,4,Positive
REV_1286,2025-02-03,The breakfast was comfortable,4,Positive
REV_1287,2025-04-29,The check-in was smelly and the ac was smelly,2,Negative
REV_1288,2025-02-16,"The wifi was great. However, the pool was friendly",4,Positive
REV_1289,2025-03-16,The staff was fast,5,Positive
REV_1290,2025-03-16,The carpet was dirty and the carpet was dirty,1,Negative
REV_1291,2025-04-28,The breakfast was clean,5,Positive
REV_1292,2025-02-25,The wifi was comfortable but the location was amazing,4,Positive
REV_1293,2025-01-23,The ac was old and the noise was loud,1,Negative
REV_1294,2025-04-09,The bathroom was smelly but the bed was friendly,3,Neutral
REV_1295,2025-05-13,The noise was dirty and the price was slow,1,Negative
REV_1296,2025-04-04,The bathroom was broken and the ac was dirty,2,Negative
REV_1297,2025-03-19,The staff was amazing,4,Positive
REV_1298,2025-01-21,The room was friendly. the location was great,5,Positive
REV_1299,2025-02-02,The breakfast was amazing but the location was clean,5,Positive
REV_1300,2025-04-22,The ac was loud and the price was smelly,2,Negative
REV_1301,2025-05-31,The location was comfortable but the breakfast was fast,4,Positive
REV_1302,2025-03-08,The price was old but the staff was delicious,3,Neutral
REV_1303,2025-04-18,The bathroom was loud and the bathroom was broken,2,Negative
REV_1304,2025-01-22,The room was clean,5,Positive
REV_1305,2025-02-06,The carpet was broken but the location was excellent,3,Neutral
REV_1306,2025-05-30,The location was fast but the staff was amazing,4,Positive
REV_1307,2025-05-23,The bathroom was expensive and the check-in was rude,1,Negative
REV_1308,2025-06-28,The check-in was slow and the price was rude,1,Negative
REV_1309,2025-02-04,The ac was loud but the view was comfortable,3,Neutral
REV_1310,2025-04-08,"The staff was fast. However, the room was friendly",5,Positive
REV_1311,2025-01-22,The room was fast,4,Positive
REV_1312,2025-02-22,The ac was rude and the elevator was old,1,Negative
REV_1313,2025-01-20,The location was comfortable,4,Positive
REV_1314,2025-03-16,The staff was fast,5,Positive
REV_1315,2025-02-16,The breakfast was delicious,5,Positive
REV_1316,2025-04-13,The noise was old but the pool was delicious,3,Neutral
REV_1317,2025-04-20,The room was amazing. the view was fast,5,Positive
REV_1318,2025-01-06,"The staff was excellent. However, the view was comfortable",5,Positive
REV_1319,2025-04-16,The price was dirty but the staff was friendly,3,Neutral
REV_1320,2025-01-16,The wifi was friendly and the location was amazing,5,Positive
REV_1321,2025-03-09,The pool was delicious but the bed was amazing,5,Positive
REV_1322,2025-06-15,The pool was friendly,4,Positive
REV_1323,2025-05-18,The wifi was amazing,4,Positive
REV_1324,2025-01-25,The price was old and the noise was expensive,2,Negative
REV_1325,2025-02-21,The check-in was smelly and the bathroom was rude,1,Negative
REV_1326,2025-02-16,The carpet was slow and the check-in was old,2,Negative
REV_1327,2025-01-22,The pool was great,4,Positive
REV_1328,2025-06-09,The elevator was loud but the location was clean,3,Neutral
REV_1329,2025-05-16,The elevator was dirty but the breakfast was great,3,Neutral
REV_1330,2025-06-24,The breakfast was delicious,5,Positive
REV_1331,2025-04-15,The staff was delicious,5,Positive
REV_1332,2025-04-28,The breakfast was comfortable,4,Positive
REV_1333,2025-04-23,The ac was rude and the noise was loud,2,Negative
REV_1334,2025-02-27,The room was clean,5,Positive
REV_1335,2025-02-16,The pool was delicious. the room was comfortable,4,Positive
REV_1336,2025-01-13,The room was fast but the view was great,4,Positive
REV_1337,2025-04-15,The noise was slow and the ac was broken,1,Negative
REV_1338,2025-03-08,"The room was clean. However, the breakfast was comfortable",4,Positive
REV_1339,2025-03-31,The bed was comfortable,5,Positive
REV_1340,2025-04-02,The bathroom was old and the carpet was old,1,Negative
REV_1341,2025-03-14,The carpet was old and the noise was expensive,1,Negative
REV_1342,2025-02-08,The room was fast but the room was great,4,Positive
REV_1343,2025-04-24,The location was friendly,4,Positive
REV_1344,2025-04-06,The room was amazing,4,Positive
REV_1345,2025-04-08,The noise was slow and the carpet was slow,2,Negative
REV_1346,2025-03-28,The bed was friendly,4,Positive
REV_1347,2025-01-07,The check-in was rude and the price was loud,1,Negative
REV_1348,2025-03-18,The room was delicious,5,Positive
REV_1349,2025-04-11,The pool was comfortable,5,Positive
REV_1350,2025-01-16,The pool was great. the staff was comfortable,5,Positive
REV_1351,2025-05-18,The pool was amazing. the room was great,5,Positive
REV_1352,2025-05-29,The staff was comfortable,4,Positive
REV_1353,2025-04-03,The pool was fast,4,Positive
REV_1354,2025-04-20,The ac was loud and the ac was loud,2,Negative
REV_1355,2025-01-12,The pool was excellent,5,Positive
REV_1356,2025-04-08,The staff was excellent but the bed was excellent,4,Positive
REV_1357,2025-04-12,The breakfast was comfortable and the staff was comfortable,4,Positive
REV_1358,2025-03-02,The view was delicious,5,Positive
REV_1359,2025-06-29,The breakfast was great and the breakfast was clean,5,Positive
REV_1360,2025-02-05,The bed was great,4,Positive
REV_1361,2025-04-01,The wifi was fast. the bed was great,5,Positive
REV_1362,2025-06-22,The check-in was slow but the room was excellent,3,Neutral
REV_1363,2025-02-20,The noise was loud and the bathroom was dirty,2,Negative
REV_1364,2025-06-06,The view was comfortable,5,Positive
REV_1365,2025-01-11,The ac was broken and the ac was expensive,2,Negative
REV_1366,2025-03-02,The room was great. the staff was fast,5,Positive
REV_1367,2025-03-18,"The breakfast was friendly. However, the wifi was friendly",5,Positive
REV_1368,2025-01-30,The ac was rude and the carpet was broken,1,Negative
REV_1369,2025-06-17,The bathroom was expensive and the bathroom was expensive,1,Negative
REV_1370,2025-04-07,The staff was excellent,5,Positive
REV_1371,2025-03-31,The location was fast,4,Positive
REV_1372,2025-03-25,The breakfast was clean but the view was comfortable,4,Positive
REV_1373,2025-06-23,"The pool was comfortable. However, the wifi was great",4,Positive
REV_1374,2025-05-20,The breakfast was clean and the pool was comfortable,5,Positive
REV_1375,2025-06-17,The room was friendly. the room was delicious,4,Positive
REV_1376,2025-03-19,The check-in was old but the bed was clean,3,Neutral
REV_1377,2025-02-19,The price was old and the ac was slow,2,Negative
REV_1378,2025-05-20,The view was friendly,5,Positive
REV_1379,2025-06-02,The noise was expensive and the ac was expensive,1,Negative
REV_1380,2025-03-19,The noise was dirty and the price was old,1,Negative
REV_1381,2025-06-20,The pool was delicious but the location was great,5,Positive
REV_1382,2025-01-11,"The pool was friendly. However, the breakfast was fast",4,Positive
REV_1383,2025-03-28,"The pool was friendly. However, the bed was fast",4,Positive
REV_1384,2025-01-20,The location was fast,5,Positive
REV_1385,2025-06-24,The bathroom was old and the check-in was loud,1,Negative
REV_1386,2025-01-19,The room was delicious. the room was friendly,5,Positive
REV_1387,2025-04-13,The bathroom was smelly but the staff was excellent,3,Neutral
REV_1388,2025-01-05,The view was comfortable,5,Positive
REV_1389,2025-03-08,The breakfast was clean,4,Positive
REV_1390,2025-05-25,The pool was amazing and the breakfast was delicious,5,Positive
REV_1391,2025-04-09,The location was delicious,5,Positive
REV_1392,2025-01-08,The staff was great,4,Positive
REV_1393,2025-01-23,The room was amazing,4,Positive
REV_1394,2025-05-25,The price was smelly and the ac was smelly,2,Negative
REV_1395,2025-04-02,The room was friendly,5,Positive
REV_1396,2025-02-25,The bathroom was rude and the check-in was broken,2,Negative
REV_1397,2025-05-13,"The breakfast was excellent. However, the bed was fast",5,Positive
REV_1398,2025-02-05,The elevator was broken and the noise was broken,1,Negative
REV_1399,2025-05-02,The bed was delicious,4,Positive
REV_1400,2025-01-29,The staff was fast and the wifi was delicious,5,Positive
REV_1401,2025-04-02,The room was comfortable but the staff was great,4,Positive
REV_1402,2025-01-26,The wifi was great,4,Positive
REV_1403,2025-05-26,The price was broken and the ac was expensive,1,Negative
REV_1404,2025-04-13,The elevator was loud and the elevator was old,2,Negative
REV_1405,2025-02-25,The wifi was clean,5,Positive
REV_1406,2025-06-05,The carpet was rude and the elevator was slow,2,Negative
